"accession","X20181107_18.053_13_1_track13.x","X20181107_18.053_14_1_track14.x","X20181107_18.053_15_1_track15.x","X20181107_18.053_4_1_track4.x","X20181107_18.053_5_1_track5.x","X20181107_18.053_6_1_track6.x","protein.x","pval_milieu.x","padj_milieu.x","Ratio_XIC$descr","Ratio_XIC$UF.YEL","X20181107_18.053_13_1_track13.y","X20181107_18.053_14_1_track14.y","X20181107_18.053_15_1_track15.y","X20181107_18.053_4_1_track4.y","X20181107_18.053_5_1_track5.y","X20181107_18.053_6_1_track6.y","protein.y","Goodness_of_fit","pval_milieu.y","padj_milieu.y","Ratio_PC$descr","Ratio_PC$UF.YEL"
"gi|659917511|emb|CDP49178.1|",8.3928424080986,8.42069070822654,8.37816132049226,9.09890213445662,8.96695905984973,8.95715946121541,"b86.a1.a1",0.000209152096604804,0.00172899066526638,"gi|659917511|emb|CDP49178.1| Transaldolase 2 [Propionibacterium freudenreichii subsp. freudenreichii]",4.12138075532858,21,22,21,26,26,25,"b86.a1.a1","OK",0.273264630152197,0.688317511798458,"gi|659917511|emb|CDP49178.1| Transaldolase 2 [Propionibacterium freudenreichii subsp. freudenreichii]",1.203125
"gi|659917512|emb|CDP49179.1|",7.26126744964321,7.576407470387,7.47253795070659,7.93783093463832,7.96700103733921,7.85041670989989,"c306.a1.a1",0.00827996581373202,0.0176411642766799,"gi|659917512|emb|CDP49179.1| GntR-family protein transcriptional regulator [Propionibacterium freudenreichii subsp. freudenreichii]",2.92159368521546,8,9,9,10,9,9,"c306.a1.a1","OK",0.785470814448265,0.941065763523601,"gi|659917512|emb|CDP49179.1| GntR-family protein transcriptional regulator [Propionibacterium freudenreichii subsp. freudenreichii]",1.07692307692308
"gi|659917513|emb|CDP49180.1|",7.08260864333183,7.14590124623472,7.04521596958437,8.24464148199853,8.17332748833893,8.20956765255869,"c172.a1.a1",6.32188434702548e-06,0.000494115746962739,"gi|659917513|emb|CDP49180.1| iolC (Myo-inositol catabolism iolC protein) [Propionibacterium freudenreichii subsp. freudenreichii]",13.0890132222062,9,8,7,16,16,16,"c172.a1.a1","OK",0.00429389591794029,0.0363958796853987,"gi|659917513|emb|CDP49180.1| iolC (Myo-inositol catabolism iolC protein) [Propionibacterium freudenreichii subsp. freudenreichii]",2
"gi|659917516|emb|CDP49183.1|",8.09780927945532,7.95281639723062,7.95535732943678,8.16871959024007,8.22371980719253,8.25236702061196,"c257.a1.a1",0.0167397668741886,0.0311671335195103,"gi|659917516|emb|CDP49183.1| iolD (Myo-inositol catabolism iolD protein) (acetolactate synthase protein) (pyruvate:pyruvate acetaldehydetransferase (decarboxylating)) [Propionibacterium freudenreichii subsp. freudenreichii]",1.61752604799661,8,6,5,11,10,10,"c257.a1.a1","OK",0.088124425406637,0.343492285891563,"gi|659917516|emb|CDP49183.1| iolD (Myo-inositol catabolism iolD protein) (acetolactate synthase protein) (pyruvate:pyruvate acetaldehydetransferase (decarboxylating)) [Propionibacterium freudenreichii subsp. freudenreichii]",1.63157894736842
"gi|659917517|emb|CDP49184.1|",7.80516279038591,7.42509679361411,7.37718189904523,7.53715510931193,7.52418477416122,7.58904570805838,"c397.a1.a1",0.921713252051462,0.932238525729048,"gi|659917517|emb|CDP49184.1| iolA (Myo-inositol catabolism IolA protein) (Methylmalonic acid semialdehyde dehydrogenase) [Propionibacterium freudenreichii subsp. freudenreichii]",0.933537041061024,7,7,5,7,7,7,"c397.a1.a1","OK",0.751779588093962,0.941065763523601,"gi|659917517|emb|CDP49184.1| iolA (Myo-inositol catabolism IolA protein) (Methylmalonic acid semialdehyde dehydrogenase) [Propionibacterium freudenreichii subsp. freudenreichii]",1.10526315789474
"gi|659917518|emb|CDP49185.1|",7.89903817233016,8.00552709617652,7.95171126109103,7.76564067597879,8.03282308796856,7.94086796168253,"c380.a1.a1",0.66738923892884,0.707318509633984,"gi|659917518|emb|CDP49185.1| iolT3 (myo-inositol transporter iolT3) [Propionibacterium freudenreichii subsp. freudenreichii]",0.938531998894659,5,7,7,7,8,6,"c380.a1.a1","OK",0.751779588093965,0.941065763523601,"gi|659917518|emb|CDP49185.1| iolT3 (myo-inositol transporter iolT3) [Propionibacterium freudenreichii subsp. freudenreichii]",1.10526315789474
"gi|659917520|emb|CDP49187.1|",8.09615637667892,8.06969323328894,8.2450917776126,8.39340531336589,8.39395904479145,8.38234119819619,"c243.a1.a1",0.0098678603288053,0.0201252414600634,"gi|659917520|emb|CDP49187.1| Zinc-containing alcohol dehydrogenase superfamily [Propionibacterium freudenreichii subsp. freudenreichii]",1.76140549660595,6,6,7,14,14,14,"c243.a1.a1","OK",0.00286693746039456,0.0250974525221425,"gi|659917520|emb|CDP49187.1| Zinc-containing alcohol dehydrogenase superfamily [Propionibacterium freudenreichii subsp. freudenreichii]",2.21052631578947
"gi|659917524|emb|CDP49191.1|",7.05878171194782,6.9440109315037,7.25617887198937,7.11930772898814,7.23576122251306,7.24894619341443,"c528.a1.a1",0.314318651900081,0.362900491951676,"gi|659917524|emb|CDP49191.1| TRNA/rRNA methyltransferase [Propionibacterium freudenreichii subsp. freudenreichii]",1.25688939798443,2,2,2,4,4,4,"c528.a1.a1","OK",0.153331729175526,0.518052946353166,"gi|659917524|emb|CDP49191.1| TRNA/rRNA methyltransferase [Propionibacterium freudenreichii subsp. freudenreichii]",2
"gi|659917525|emb|CDP49192.1|",7.84448821486463,8.00340056942954,7.89580580966758,8.1659886305822,8.20927641959737,7.9533514371562,"c577.a1.a1",0.10118346625537,0.142253399270588,"gi|659917525|emb|CDP49192.1| Conserved membrane protein (DedA family) [Propionibacterium freudenreichii subsp. freudenreichii]",1.59721641607479,2,2,2,3,3,3,"c577.a1.a1","OK",0.437031079898384,0.866652734017615,"gi|659917525|emb|CDP49192.1| Conserved membrane protein (DedA family) [Propionibacterium freudenreichii subsp. freudenreichii]",1.5
"gi|659917526|emb|CDP49193.1|",8.37697438822015,8.86128024285803,8.41796677108481,7.91292649945424,7.97919418867281,7.91418890054512,"c235.a1.a1",0.0169902684493687,0.0312617072644957,"gi|659917526|emb|CDP49193.1| transmembrane protein [Propionibacterium freudenreichii subsp. freudenreichii]",0.211338367326101,12,12,12,11,11,11,"c235.a1.a1","OK",0.717939110204355,0.941065763523601,"gi|659917526|emb|CDP49193.1| transmembrane protein [Propionibacterium freudenreichii subsp. freudenreichii]",0.916666666666667
"gi|659917528|emb|CDP49195.1|",7.68773367400147,7.75697533443876,7.76580824093589,7.29283652122594,7.28606200725827,7.32010784600666,"c548.a1.a1",8.25125816229412e-05,0.00104403674706579,"gi|659917528|emb|CDP49195.1| Sortase family protein [Propionibacterium freudenreichii subsp. freudenreichii]",0.364505401940553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659917531|emb|CDP49198.1|",7.46490314626586,7.53559459461174,7.6876394022766,6.4625856176378,6.47079921719285,6.744346976276,"c617.a1.a1",0.000904543350885513,0.00395157695191661,"gi|659917531|emb|CDP49198.1| Oligopeptide transporter, OPT family protein [Propionibacterium freudenreichii subsp. freudenreichii]",0.101677298264364,3,3,3,3,3,2,"c617.a1.a1","OK",0.808310906061212,0.941065763523601,"gi|659917531|emb|CDP49198.1| Oligopeptide transporter, OPT family protein [Propionibacterium freudenreichii subsp. freudenreichii]",0.888888888888889
"gi|659917538|emb|CDP49118.1|",7.37974370668047,7.40765730829021,7.06943731291157,7.74729106641121,7.49196687985185,7.50258501082996,"c508.a1.a1",0.0972026917892029,0.1385417676076,"gi|659917538|emb|CDP49118.1| secreted serine protease, trypsin-like serine proteases [Propionibacterium freudenreichii subsp. freudenreichii]",1.9378528183037,3,3,3,4,4,4,"c508.a1.a1","OK",0.511968739546085,0.93726716625563,"gi|659917538|emb|CDP49118.1| secreted serine protease, trypsin-like serine proteases [Propionibacterium freudenreichii subsp. freudenreichii]",1.33333333333333
"gi|659917539|emb|CDP49119.1|",8.35203456115599,8.41882922491746,8.42477164756502,8.72703711969786,8.72523509946222,8.5870067637551,"c296.a1.a1",0.00562747443505203,0.0136824868616951,"gi|659917539|emb|CDP49119.1| Hypothetical protein PFCIRM129_09915 [Propionibacterium freudenreichii subsp. freudenreichii]",1.92641284283993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659917540|emb|CDP49120.1|",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,1,3,2,"c578.a1.a1","OK",0.312662744779694,0.732367516950623,"gi|659917540|emb|CDP49120.1| Hypothetical secreted protein [Propionibacterium freudenreichii subsp. freudenreichii]",2
"gi|659917556|emb|CDP49091.1|",8.99886347955216,8.91867308534865,8.963599905962,8.93157468637087,9.01411594807339,9.03670331025201,"b74.a1.a1",0.440862893932828,0.483778750864343,"gi|659917556|emb|CDP49091.1| UDP-N-acetylglucosamine 1-carboxyvinyltransferase (Enoylpyruvate transferase) [Propionibacterium freudenreichii subsp. freudenreichii]",1.08347436269828,30,31,28,33,32,33,"b74.a1.a1","OK",0.51036315607594,0.93726716625563,"gi|659917556|emb|CDP49091.1| UDP-N-acetylglucosamine 1-carboxyvinyltransferase (Enoylpyruvate transferase) [Propionibacterium freudenreichii subsp. freudenreichii]",1.10112359550562
"gi|659917557|emb|CDP49092.1|",7.84197140330758,7.64783514440053,7.52285425052744,8.06404696218913,8.0397648292299,8.03795138998831,"c225.a1.a1",0.0156373108645919,0.0297154189211824,"gi|659917557|emb|CDP49092.1| Dihydrolipoyl dehydrogenase (E3 component of alpha keto acid dehydrogenase complexes) (Dihydrolipoamide dehydrogenase) [Propionibacterium freudenreichii subsp. freudenreichii]",2.27200320388761,9,7,5,13,12,12,"c225.a1.a1","OK",0.0344636809009059,0.175272434296036,"gi|659917557|emb|CDP49092.1| Dihydrolipoyl dehydrogenase (E3 component of alpha keto acid dehydrogenase complexes) (Dihydrolipoamide dehydrogenase) [Propionibacterium freudenreichii subsp. freudenreichii]",1.76190476190476
"gi|659917558|emb|CDP49093.1|",8.53526654940653,8.66062422697507,8.56949689492265,8.33466887142317,8.90451046283252,8.73843383770634,"c169.a1.a1",0.704010621665365,0.742324124885248,"gi|659917558|emb|CDP49093.1| Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein [Precursor] (LIVAT-BP) [Propionibacterium freudenreichii subsp. freudenreichii]",1.33662049205101,16,15,15,15,14,12,"c169.a1.a1","OK",0.591817576634046,0.941065763523601,"gi|659917558|emb|CDP49093.1| Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein [Precursor] (LIVAT-BP) [Propionibacterium freudenreichii subsp. freudenreichii]",0.891304347826087
"gi|659917567|emb|CDP49102.1|",7.44423139460893,7.49196875352965,7.21706974322829,6.85351695676248,6.69798943889725,6.65592503418123,"c574.a1.a1",0.00336024455944151,0.00930067690559703,"gi|659917567|emb|CDP49102.1| Putative uncharacterized protein [Propionibacterium freudenreichii subsp. freudenreichii]",0.221051647661157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659917575|emb|CDP49110.1|",6.57652361986807,6.69561808027252,6.66483613928565,6.67658632567088,6.59983016433799,6.68671137562208,"c659.a1.a1",0.855890391818999,0.871349824183546,"gi|659917575|emb|CDP49110.1| tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase [Propionibacterium freudenreichii subsp. freudenreichii]",1.01751944831448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659917577|emb|CDP49112.1|",9.362651249809,9.46018476907492,9.29362014384035,9.06544713684764,9.14743163179875,9.25479974878059,"c148.a1.a1",0.0415826861685208,0.0676673633188528,"gi|659917577|emb|CDP49112.1| Hypothetical secreted protein [Propionibacterium freudenreichii subsp. freudenreichii]",0.60993572113932,26,26,26,27,25,24,"c148.a1.a1","OK",0.87196198321355,0.941065763523601,"gi|659917577|emb|CDP49112.1| Hypothetical secreted protein [Propionibacterium freudenreichii subsp. freudenreichii]",0.974358974358974
"gi|659917579|emb|CDP49068.1|",7.61897211609202,7.840719164091,7.86634802089867,7.61953259947855,7.62792729994032,7.50803507356315,"c560.a1.a1",0.0955088561930781,0.137072895462288,"gi|659917579|emb|CDP49068.1| Prolipoprotein diacylglyceryl transferase [Propionibacterium freudenreichii subsp. freudenreichii]",0.630761912387055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659917580|emb|CDP49069.1|",6.66535696380789,6.92009109081795,6.61860888223931,6.46183978563878,6.81166109410881,6.96515627174356,"c696.a1.a1",0.950881006126154,0.953958290935624,"gi|659917580|emb|CDP49069.1| Putative uncharacterized protein [Propionibacterium freudenreichii subsp. freudenreichii]",1.08795496448484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659917581|emb|CDP49070.1|",6.85205895339548,7.00046390172989,6.89178993640902,7.6376897250821,7.52171601321543,7.3719555942528,"c592.a1.a1",0.00256925194642163,0.00773270003291946,"gi|659917581|emb|CDP49070.1| Putative uncharacterized protein [Propionibacterium freudenreichii subsp. freudenreichii]",4.02163118336752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659917591|emb|CDP49080.1|",8.51209913511238,8.6121532238713,8.59123238276454,8.45152636685647,8.46858889927455,8.37102755030846,"c190.a1.a1",0.0298354694723535,0.0506794275968744,"gi|659917591|emb|CDP49080.1| transporter [Propionibacterium freudenreichii subsp. freudenreichii]",0.721934623256316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659917592|emb|CDP49081.1|",7.77088840893572,7.81209425878204,7.88656423802145,7.32375384547635,7.23750902927349,7.15339320770641,"c642.a1.a1",0.000608217560097853,0.00325081799362646,"gi|659917592|emb|CDP49081.1| Homoserine O-acetyltransferase [Propionibacterium freudenreichii subsp. freudenreichii]",0.261773524646702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659917593|emb|CDP49082.1|",7.9200338101212,7.95362793964282,8.04311637053251,7.41229414416286,7.41272490272091,7.28170029845462,"c567.a1.a1",0.000451167616394748,0.00274004388090758,"gi|659917593|emb|CDP49082.1| Methionine biosynthesis protein MetW [Propionibacterium freudenreichii subsp. freudenreichii]",0.249865718895705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659917595|emb|CDP49084.1|",7.68011029496648,7.76533602959398,7.8489606006868,7.16116700269787,7.2258693423196,7.27919984533507,"c426.a1.a1",0.000801574985286157,0.0037532071501004,"gi|659917595|emb|CDP49084.1| Hypothetical protein PFCIRM129_09730 [Propionibacterium freudenreichii subsp. freudenreichii]",0.284768455137886,4,5,5,4,5,4,"c426.a1.a1","OK",0.847372420389129,0.941065763523601,"gi|659917595|emb|CDP49084.1| Hypothetical protein PFCIRM129_09730 [Propionibacterium freudenreichii subsp. freudenreichii]",0.928571428571428
"gi|659917597|emb|CDP49086.1|",10.2676503243742,10.403511030983,10.3771397951099,8.74774846309074,8.3230202154496,8.32012276755222,"b36.a1.a1",0.000218715619652363,0.00178425900242717,"gi|659917597|emb|CDP49086.1| dolichyl-phosphate beta-D-mannosyltransferase [Propionibacterium freudenreichii subsp. freudenreichii]",0.0144635973724852,39,39,39,32,24,23,"b36.a1.a1","OK",0.00647107293414274,0.053162353028188,"gi|659917597|emb|CDP49086.1| dolichyl-phosphate beta-D-mannosyltransferase [Propionibacterium freudenreichii subsp. freudenreichii]",0.675213675213675
"gi|659917603|emb|CDP49065.1|",8.20898175095687,8.24879458214743,8.19016814209252,7.78778242382615,7.88745076630992,7.88681908245078,"a6.a3.a1",0.000634902261797078,0.0032625404927867,"gi|659917603|emb|CDP49065.1| Surface layer protein A (S-layer protein A) [Propionibacterium freudenreichii subsp. freudenreichii]",0.436316023895125,7,5,6,23,22,20,"a6.a3.a1","OK",1.06140932885358e-07,5.66792581607811e-06,"gi|659917603|emb|CDP49065.1| Surface layer protein A (S-layer protein A) [Propionibacterium freudenreichii subsp. freudenreichii]",3.61111111111111
"gi|659917626|emb|CDP49049.1|",7.55229814355879,7.7608438027232,7.69843542643553,7.61651027837595,7.59015240299117,7.58152468711963,"c413.a1.a1",0.300605565051067,0.352316541269681,"gi|659917626|emb|CDP49049.1| Iron-dependent repressor [Propionibacterium freudenreichii subsp. freudenreichii]",0.826614747942731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659917643|emb|CDP48957.1|",6.89711523895154,6.98788525587537,7.11582807414367,6.92888331976188,7.09133188282117,7.02375778381502,"c621.a1.a1",0.864438933871893,0.878610063935367,"gi|659917643|emb|CDP48957.1| Hypothetical protein PFCIRM129_05980 [Propionibacterium freudenreichii subsp. freudenreichii]",1.02347880484359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659917646|emb|CDP48960.1|",7.88514872019003,7.68606209001454,7.59835956428722,7.96923796260212,7.87481793835462,7.75685782341889,"c313.a1.a1",0.241807451561972,0.294539528425192,"gi|659917646|emb|CDP48960.1| 3-methyladenine DNA glycosylase [Propionibacterium freudenreichii subsp. freudenreichii]",1.36548584551106,7,7,6,10,9,10,"c313.a1.a1","OK",0.197268331756345,0.588498822111108,"gi|659917646|emb|CDP48960.1| 3-methyladenine DNA glycosylase [Propionibacterium freudenreichii subsp. freudenreichii]",1.45
"gi|659917647|emb|CDP48961.1|",8.4046216404771,8.51067695222945,8.52481874717208,8.60111056519084,8.72240181990139,8.65722841436143,"c356.a1.a1",0.025132303039504,0.0433938670493372,"gi|659917647|emb|CDP48961.1| Hypothetical protein PFCIRM129_06000 [Propionibacterium freudenreichii subsp. freudenreichii]",1.51295425851389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659917655|emb|CDP48969.1|",7.43541910691941,7.47917525039073,7.44990068427209,7.00021009399406,6.95364693884978,5.86161307595137,"c535.a1.a1",0.0845422435678871,0.123332214146094,"gi|659917655|emb|CDP48969.1| tetR-family transcriptional regulator [Propionibacterium freudenreichii subsp. freudenreichii]",0.230442526047977,4,4,4,4,4,2,"c535.a1.a1","OK",0.669600785514448,0.941065763523601,"gi|659917655|emb|CDP48969.1| tetR-family transcriptional regulator [Propionibacterium freudenreichii subsp. freudenreichii]",0.833333333333333
"gi|659917659|emb|CDP48973.1|",6.22052397344711,6.77243207450207,6.65272516923633,6.24217758657806,6.12878000021011,6.12878000021011,"c598.a1.a1",0.0903062662636687,0.130817488512791,"gi|659917659|emb|CDP48973.1| Hypothetical protein PFCIRM129_06065 [Propionibacterium freudenreichii subsp. freudenreichii]",0.367351878614287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659917660|emb|CDP48974.1|",9.87397496659402,9.60979418729083,9.31097127222796,8.90859539438817,9.04305687780009,9.28542395477016,"b40.a1.a1",0.0574232771527992,0.0899051308957968,"gi|659917660|emb|CDP48974.1| Enolase 1 [Propionibacterium freudenreichii subsp. freudenreichii]",0.282646562741244,41,39,36,38,33,37,"b40.a1.a1","OK",0.592940782984256,0.941065763523601,"gi|659917660|emb|CDP48974.1| Enolase 1 [Propionibacterium freudenreichii subsp. freudenreichii]",0.931034482758621
"gi|659917663|emb|CDP48977.1|",8.33140034193202,8.35467872834063,8.36265306672417,8.22112063710856,8.40380627735117,8.44009489109574,"b52.a1.a1",0.940542858899528,0.94818954880928,"gi|659917663|emb|CDP48977.1| Transcription-repair coupling factor [Propionibacterium freudenreichii subsp. freudenreichii]",1.03574719231018,25,27,23,28,27,27,"b52.a1.a1","OK",0.576330007573864,0.941065763523601,"gi|659917663|emb|CDP48977.1| Transcription-repair coupling factor [Propionibacterium freudenreichii subsp. freudenreichii]",1.09333333333333
"gi|659917668|emb|CDP48982.1|",8.51499753362913,8.14321463237636,8.30171578687239,7.29998820255578,8.23871954714616,7.28046812486317,"c470.a1.a1",0.0995204206615514,0.141196020160553,"gi|659917668|emb|CDP48982.1| Ribose-phosphate pyrophosphokinase [Propionibacterium freudenreichii subsp. freudenreichii]",0.318418629451464,5,4,4,5,5,5,"c470.a1.a1","OK",0.705337390614279,0.941065763523601,"gi|659917668|emb|CDP48982.1| Ribose-phosphate pyrophosphokinase [Propionibacterium freudenreichii subsp. freudenreichii]",1.15384615384615
"gi|659917669|emb|CDP48983.1|",8.16446260807126,7.96315265690178,8.16748455172323,8.45804159928589,8.5229199274861,8.50872612704596,"c165.a1.a1",0.00482011230538748,0.0121482505257733,"gi|659917669|emb|CDP48983.1| UDP-N-acetylglucosamine pyrophosphorylase [Propionibacterium freudenreichii subsp. freudenreichii]",2.44991348322268,14,12,15,18,17,17,"c165.a1.a1","OK",0.25346092453576,0.660234798546814,"gi|659917669|emb|CDP48983.1| UDP-N-acetylglucosamine pyrophosphorylase [Propionibacterium freudenreichii subsp. freudenreichii]",1.26829268292683
"gi|659917671|emb|CDP48985.1|",7.9943265868945,8.09627095722826,8.02340431178335,7.36160421266757,7.43980623581423,7.33209254180115,"c489.a1.a1",0.000116855927678765,0.00120751125268058,"gi|659917671|emb|CDP48985.1| Regulatory protein, TetR [Propionibacterium freudenreichii subsp. freudenreichii]",0.21882750626196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
